Review,Sentiment,Date
"Behtareen watch,excellent packing or Bilkul fresh piece or khobsorat colour✨🙂",Positive,2021-06-26 00:00:00
mashaAllah bht pyri watch he nice packing and quality b bht achi he .thnku daraz👍,Positive,2022-03-25 00:00:00
overall achi hai but belt se little bit damage hai baki to achi hai or cells ke sath bhi hai THANK YOU DARAZ THANK YOU SELLER 😊,Positive,2023-03-17 00:00:00
watch ka dial khubsurat he but chain bahut hi low quality ki he .Sirf chain ka problem he otherwise overall experience is good,Positive,2022-11-27 00:00:00
MashAllah 🥰🥰 bohat Achi quality ha🤩🤩🤩🤩,Positive,2022-12-15 00:00:00
bhut payri watch ha jasi pic ma thi wasi hi real ma mili ha or delivery b time sy phly ho gai thanks to daraz😻🤗😍😍🤓,Positive,2022-12-15 00:00:00
Same h or quality b achi h,Positive,2022-11-30 00:00:00
Price k hisab say achi hay,Positive,2023-04-11 00:00:00
boht hi pyari hai watch 🥰 boht boht boht boht boht boht boht boht boht boht boht hi very very very very very very very very very nice 😘😘🥰🥰🥰🥰 im sooooooooooo happy 🥰🥰 thank you so much much darz,Positive,2022-09-10 00:00:00
boht hi achi watch hai ,Positive,2023-04-29 00:00:00
wow❤❤❤❤❤❤ amazing gft hy mri wife boat khush hoi hy jab ma na itna payara gft usko diaa boat shukria saller ap na mjhy mayoos nhi kia boat pyara gft bana kr ap na dia hy itna pyara k ilfaaz nhi hain boat boat shukria saller bhai and draz❤❤❤❤❤,Positive,2022-09-01 00:00:00
5 stars bohat kam Hain esk review k lye..bohat bohat achi quality hy ..print quality bhi bohat achi hy . pics show nh krwaskti wrna print outclass hain sbse achy seller hain bohat guide krte hain phly pics confirm krwai phr print kia.packing bhi ouclass hy..best seller hain in Sha Allah phr order krungi ...❤️👍,Positive,2022-02-02 00:00:00
Watch bht hi zyada pyari hai mai nai jisko gift ki ucy bht achi lgi thank u seller itni achi watch bejny ky lye mai bht Khush hui,Positive,2023-02-09 00:00:00
Thx alot meri soch sy bhi barh k ap ny watch bhyji hai Bilkul clear pic or watch bhi achi hai Shukriya meri shopng ko behtareen banny k liye,Positive,2023-01-10 00:00:00
Bohat Acchi Hai. Quality good hai but Jab mene received ki thi Tib Is Ki Battery Khatam thi,Positive,2023-02-27 00:00:00
waoww buhut acha hai jesa dekha tha wesy hi deleiver hua hai....thank u so much😊😊,Positive,2023-02-15 00:00:00
bohut achi watch he bohut pasand ayi or print bhi bohut clear he thanks seller jo picture me tha us se bhi ziada acha mila,Positive,2022-08-08 00:00:00
awww bhOot achiii ha thnkUuuu so mch daraz nd seller good service delivered on time highly recammanded,Positive,2022-09-13 00:00:00
bahoot peari bani he MashaAllah jaisay ic the waise he i ha watch ma ,Positive,2023-04-26 00:00:00
amazing 🤩🤩😍🤩 bht zaida pyaari watch hai mana socha nai tha itna axhi mila gi,Positive,2023-03-23 00:00:00
thnku sir buht piyare watch the Mere Nephew ko buht psnd ae ,Positive,2022-06-01 00:00:00
Very very nice watch jo mne order kiye wohe mile thanks daraz Bht achi watch hy,Positive,2021-05-29 00:00:00
pics really awesome nd kaam bhi si krti he rukti thi but main nai cell dalwaliye ab theek he bohat hi pyaari he for college going people.really worth buying.☺☺☺,Positive,2021-06-09 00:00:00
nice watch jesi pic m h wesi h same thanks daraz hr cheez best h daraz ki👍💕,Positive,2022-04-21 00:00:00
Awesome watch jasy pic m hai wasi hi receive hui ,Positive,2021-05-08 00:00:00
Beautiful . Same as looks. Bht ache receive hui ha. Very perfect and amazing. Zaror purchase kryn ap sab b. Recommended,Positive,2021-05-29 00:00:00
Amzing itny km peso mai itni achi cz maine use b ki or sistr k lihy agn mgwai delivery timing good Thanks Daraz,Positive,2022-01-24 00:00:00
very very nice watch jis tarha pic mean ha bilkul usi tarha same ha or delivery bh bht jaldi hoi ha thnx daraz,Positive,2021-09-10 00:00:00
watch no doubt buhat achi hn bas dono watches k delievry charges liye hn jabk same address tha,Positive,2021-10-29 00:00:00
very nice colour and jesi picture ma dikai the bilkul wasi. hi te  nice thank you daraz,Positive,2021-06-03 00:00:00
First time apne ne same or axa product bheja h thnx really good product 😍,Positive,2020-08-06 00:00:00
zabardast ❤️ bilkul Jo dikhaya gya hai picture mein Wohi cheez Mili hai,Positive,2021-05-08 00:00:00
mene ye watch buy ki hui hai or bht achi watches hain for girls,Positive,2021-10-12 00:00:00
thanks bhtt he achii or belkul same he di hai jo pic me dekhayaee hai,Positive,2020-07-23 00:00:00
Bohat hi achi Watch he or bilkul new he.. Thank You Draz..,Positive,2021-11-02 00:00:00
nice color or bhut achi hy is price to very nice thnkx,Positive,2022-04-04 00:00:00
hmara order bht axha Aya hanx daraz it's amazing,Positive,2023-04-04 00:00:00
quality b bht achi ha,Positive,2021-11-02 00:00:00
bht achi hai jasi pic ma hai wesi he hai😍😍😍,Positive,2021-12-02 00:00:00
achi watch hai same pic me jo dekhai wohe hai,Positive,2022-11-11 00:00:00
Bht asha tha first experience Alhamdulillah ,Positive,2022-05-14 00:00:00
safe packing mn recive hoi ha. delivery b timely hoi ha. 4 se 6 days kah rahe thay but 2 din mn mil gai ha. thanks seller and daraz team,Positive,2021-10-07 00:00:00
excellent. awesome . great. very very nice watch.iski strap bht khobrosart ha. bht e piyara design ha. ye ksi b event mn use ho skti ha. very good product. delivery is also very quiack. ap sb ko b recommend krnga thankyou sbb ka jis jis ne b ise mjhe tk deliver krne mn apna role piay kiya ho,Positive,2021-09-17 00:00:00
wow bohat bohat bohat hi achi watch thi 😇 or packing b bohat achi thi 😘🖤 or delivery b time per huwi🖤 thank u daraz😇❤🖤,Positive,4 weeks ago
Delivered on time. packaging was good. Glasses ki quality bhi ek dam best hai. 100% Satisfied.,Positive,2021-11-13 00:00:00
ye watch bohot achi hai . jaise pic Mai thi bilkul waise hi .or mujhe bohot achi lagi . or Mai next time dobara order karon ga inshallah .thank you,Positive,2021-12-17 00:00:00
jesa pic me ha wesa hi real me ha quality BH bht Achi ha delivery timing best,Positive,2022-01-31 00:00:00
itni Kam kimat m bohat piary watch ha dekhny m or chalny m bohat achi ha quality is very good thanks for draz,Positive,2022-08-17 00:00:00
Ya Watch bohat axhi hay thankyou daraZ app i like this buhat axhi quality hay led watch ha time b set hy delivery b fast thankyou,Positive,2021-11-08 00:00:00
same wasi ha jasi pic ma ha... lakin mujhy ya nai confirm k ya waterproof ha ya nai thank daraaz,Positive,2022-02-28 00:00:00
"thanks seller,jo colors m ne order kiye the,aap ne wohi send kiye,ab m second order bhi kardungi insha Allah.., bht acha experience raha..",Positive,2022-04-13 00:00:00
Good quality Packing bi achi ti,Positive,2022-09-12 00:00:00
Nice and suitable but mainy blue mngwai ti Ya sea green h overall Achi h nice packing ❤❤❤thanks daraz and seller ,Positive,2022-01-24 00:00:00
mainy do or order kr di h recommended to all 😍😍😍😘😘,Positive,2022-01-18 00:00:00
Asslm u Alaiqum mashAllah nice watches hain sme esi h r mne life m frst tym drz s mngwai r mjhe bhhttt acha laga ♥️,Positive,2022-07-03 00:00:00
watch achi thi mene do mangwai dono achi thi aur time bhi buhut jaldi theek ho gaya tha nice watch 😄,Positive,2022-07-21 00:00:00
Nice product aya hai bas clr change aya h watchs ka jo aya hai wo b acha aya hai .i like it,Positive,2022-02-14 00:00:00
Masha Allah bohat hi acha product h bilkul same or quality bhi alla h,Positive,2022-03-23 00:00:00
Achi h Price k hisab se...,Positive,2021-12-22 00:00:00
bht achi hai zabrds watch,Positive,2022-01-27 00:00:00
boht achi quality hy,Positive,2022-05-13 00:00:00
bht achi quality hy,Positive,2021-12-30 00:00:00
Stripes bhot nazuk hein. Price k hisaab se achi hai. Just aik masla huwa hai k mein ne 2 pinks order ki thi aur mujy aik pink mili aur dosri purple color m. Ab Bachy phir color k liye fight kr rahy hein. 😂😂😂. Recommended,Positive,2022-11-23 00:00:00
bhoot he achi quality ke watches han 🔥🔥🔥🔥jasi pic mein thi same wasi he ai 💖💖💖or time sea pehly deliver hwa parcel Thanku daraz 🥰🥰🥰🥰🥰,Positive,2023-02-06 00:00:00
Pink clur watch bohot acha hai mari beti bohot khush hogea hai thank you Daraz,Positive,2023-01-17 00:00:00
bht he khubsurat watch ⌚ h thank u ,Positive,2022-12-04 00:00:00
Bht Bht passand ayi watch jysi dykhi same wysi he ayi thanks draz,Positive,2022-11-30 00:00:00
is price my bahtareeen hy ,Positive,2023-01-03 00:00:00
sooo cute but ye smjh ni arahi k time kesy nzr araha Hy isme or reset kesy krna Hy?,Positive,2022-12-01 00:00:00
very beautiful nd quilty bht achi ha meri betiyo ko bht pasand ae hn nd she is so happy thanks daraz,Positive,2022-10-26 00:00:00
same ayi e jsi pic m thi bht ki kamal ki he,Positive,2022-08-07 00:00:00
bhoht hi achi each ha itni k dosery din hi choir ho gi school se bag se nikal li ko si me but nice 😄😆😝watch,Positive,2022-12-29 00:00:00
boht hi achi product h same as shown in picture thanks draz and seller excellent experience 😶😀🤑,Positive,2022-11-11 00:00:00
bohot achi watch hai mere bechon ko bohat pasand ai hai wo bohat khush hein thanks daraaz ,Positive,2023-02-09 00:00:00
"bht achi hai,..best quality watch... hum ny isy 2 month use kia lakin yeh bilkul new hai ",Positive,2022-11-30 00:00:00
bot e achi watch hy jysi show hovi same wysi e receive hovi thnx drz ,Positive,2023-02-06 00:00:00
ma nay 4 order ki thi sab ki sab buhat kemal ki ha thanks daraz ,Positive,2022-11-28 00:00:00
thanks daraz so happy watches bhot achi hn jase dekhe wase mile,Positive,2022-12-19 00:00:00
watcha bht achi Han . delivery b time sy phly ho gai ha ,Positive,2022-12-31 00:00:00
very nice watch jasi oder kia tha wasa he aya hai.,Positive,2022-10-22 00:00:00
bht achi ghariyaa han bacho ko bht pasand ai han,Positive,2022-12-06 00:00:00
jaisi picture main dekhi same waisi hi hy,Positive,2022-12-06 00:00:00
bht achi ha 4 5 dfa order kr chuki hu,Positive,2023-01-11 00:00:00
bacho k hisab sy buht achi watch h ,Positive,2023-04-04 00:00:00
amazing 4dfa order kr chuki hu,Positive,2023-01-03 00:00:00
Buhut achi ha quality,Positive,3 days ago
bhot achi watch h ,Positive,2023-01-04 00:00:00
Aoa dear sir mashallah buht ashi watch hay jassy dakahi gy bola gy same same hy i happy happy Shukria seller Thanks daraz,Positive,3 weeks ago
pink clour me order ki thi black mili qeemat k hisab se theak ha watach,Positive,4 weeks ago
colour to same nahi tha magar watch ach ha ,Positive,2022-09-19 00:00:00
Is price main watch bahut achi he.thanks,Positive,2023-01-19 00:00:00
Achi watch h bhau,Positive,2 weeks ago
"wow, bht achi watch hai...mre bache ko bht pasand ani hai...mne birthday pr deni use... Thanks seller ❤️❤️",Positive,2022-11-15 00:00:00
"same colour Jo order Kiya tha , delivery at time ,highly recommend thanks daraz ,seller and delivery boy",Positive,2022-03-23 00:00:00
Nice watch in diz price but cartoon bht chota sa laga hua hai jo k mainy thora bara expect kiya tha. Anyways good watch for kidz . thnx seller thnx Daraz,Positive,2022-12-05 00:00:00
Jo order kia tha wohi aya ha aur achi quality ha lekin sath koi instructions ni ayein kah kesa watch ko istemal krna ha overall bhot acha product ha.,Positive,2021-09-07 00:00:00
thnks seller jo cheez dikhai wohi bheji bht achi quality hai watches ki bache khush hogye thnkx daraz and seller,Positive,2021-06-10 00:00:00
"thank you so much , so cooperative , 2 days me delivery hogaye and watches bht pyari hai , jaisa chaheye ti waisa milgaye 😍",Positive,2021-12-11 00:00:00
bohat he alla product h bacho k liye. display b acha h or pehanany me comfortable h. recommend seller.,Positive,2021-10-05 00:00:00
Bhout achi quality ki watch hain.bachy dekh ke khush hain.highly recommended. Seller honest hai,Positive,4 weeks ago
best watch maira beta khush ho gya Thank you,Positive,2022-12-12 00:00:00
Jo Dikhae wo hee bheji thanks seller Very Excellent Quality watch 😊,Positive,2022-05-09 00:00:00
quality achi ha lekin 1 watch ka display zyada acha ha color full baqi 2 ka simple ha,Positive,2022-05-23 00:00:00
MashaAllah amazing watches quality b achi hai ,Positive,2023-03-13 00:00:00
bht achi quality ki ha thnx darz🤩,Positive,2021-12-07 00:00:00
bht achi watch he and shipping fast he.,Positive,2022-09-19 00:00:00
Jo oder kiya tha wohi hai…. Price ky lahz sy thek hai…,Positive,2021-09-08 00:00:00
Jo watch pasand ki thi wahi same color with doremon Wala Mila nice product hai Pasay puray ho gae I am happy😍😍😍😍,Positive,2021-09-12 00:00:00
Zabradast jese oder ki the same Wese he hai 🥰 Draz se mai ne abhe tk jitne shopping ki hai sb thk saman bhja hai alhmdulillah ❤👏👌,Positive,2021-08-11 00:00:00
Quality itni achi naai..but watch is beautiful.my son is happy.percle ki delivery b boht jaldi hwi.I am satisfied.Thanks Daraz.,Positive,2023-04-10 00:00:00
thank you so much apna jasi pic ma watch show ki hai wasi hi same to same mili hai I really like it thank u seller ,Positive,2022-04-27 00:00:00
Achi watch thi condition be 10 by 10 the Jab resive ke to on the phir band ho ge Phir patkana sa on hote ha Problem yha ha lakin watch both achi ha ,Positive,2021-05-31 00:00:00
watch bht achii ayi jaisy pic mn thi waisy hi aayi or chll bhi sahi rahi hai ,Positive,2021-12-15 00:00:00
watch received bht pyari watch hy,Positive,2022-09-21 00:00:00
Zabardast watch jesi pic m hai same wasi h zra b frk nai thank u soo much daraz,Positive,2021-09-11 00:00:00
Salam Allhumdollah bohat acha rha bohat achi watch Hai or Kamal ki watch hai,Positive,2021-09-23 00:00:00
nice watch thank you but jo color order kia wo nhi aya wsy bhot achi hai ,Positive,2022-09-14 00:00:00
main ny order teen color ka keya tha but teenou blue haln but achi hain,Positive,2022-12-10 00:00:00
bht ache watches Hain. main ne 4 buy ki sb bht ache quality ki hain,Positive,2021-10-17 00:00:00
Watch bhot achiii haii😍😍❤️❤️thanks same deny ky liye 😛😛✅🙊,Positive,2022-07-05 00:00:00
Bot piyari watch ha jesa order ki wesi he Mili ha thank you,Positive,2022-12-23 00:00:00
bht pyari or decent watches hain bachoo ky liy. recommend,Positive,2023-03-21 00:00:00
Bot achi quality hai MashAllah may Allah bless u,Positive,2021-09-15 00:00:00
Bht achi watches hain bacho ko Pasand aii .,Positive,2022-03-06 00:00:00
best seller bhut achi mili ha ,Positive,2022-04-28 00:00:00
bht achi watch ha zabrdst ,Positive,2022-06-13 00:00:00
bohat achi watch thanku,Positive,2021-10-27 00:00:00
Boht achi quality hai ,Positive,2022-02-20 00:00:00
Very very good product and good packing or is buget mai bhot hee achi chez hai or quality bhi good hai💖,Positive,2022-04-05 00:00:00
Nice 👍 watch Jo order Kiya same he Hy good 👍,Positive,2022-04-14 00:00:00
Both achi watch hy seller ny same watch bhji hy thank you Daraz ,Positive,2021-08-26 00:00:00
mashallah.boht achi watch ha no scrathes.mashallah. Thanks seller or daraz,Positive,2021-11-06 00:00:00
"same watch aye hai,jo color order kiya wohi aye hai",Positive,2021-12-24 00:00:00
same watch mili hy mere bete ko boht pasnd aye 😘,Positive,2021-10-13 00:00:00
thank u draz bht achi sarvice hai.,Positive,2021-11-24 00:00:00
Yar boht achi watch ha best ,Positive,2022-03-22 00:00:00
Achii the watch,Positive,2021-11-06 00:00:00
bhi bhut achi watch ha or time sa phela he deliver ho gai the thank you DARAZ,Positive,2021-09-15 00:00:00
"wow, bht achi watch hai...mre bache ko bht pasand ani hai...mne birthday pr deni use... Thanks seller ❤️❤️",Positive,2022-11-15 00:00:00
Bht achi watch he baby ko gift krne kae liyae waterproof he jaisae pic me dekho Thi bilkul wese hi aae hae thora late order mila,Positive,2022-09-09 00:00:00
100% recommended achi experience ap be order kary buhat trust wala seller he thank u daraz🛍🥳🥰,Positive,2023-02-08 00:00:00
thanks paisay ke hisab se thk haa lkn 18 saal se chotay larkay buy kare warna ofsos karaga,Positive,2022-05-23 00:00:00
Buhat achi watch hy jaisi dekhai wesi bheji waterproof hy baby k li buhat achi hy,Positive,2023-02-26 00:00:00
bohat achi hai fast delivery hai time pe agai thnkz ,Positive,2022-06-26 00:00:00
bhuttt achi watch h,Positive,2023-02-21 00:00:00
Mashallah bhut zabardast waches h good quality thank you,Positive,2022-04-08 00:00:00
bhot achi watch han aur price bhei thek han ,Positive,2022-05-28 00:00:00
Jesi pic thi wesai Nikki hai good watch,Positive,2022-04-21 00:00:00
watches achi h delivery mai bht time lgaya h apne. wysy no issue with product i like it 👍 🙂,Positive,2022-02-01 00:00:00
